"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_5167","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",NA
"ASV_5174","Fungi","Mucoromycota","Endogonomycetes","Endogonales","Endogonaceae","Endogone",NA
"ASV_5176","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",NA
"ASV_5189","Fungi",NA,NA,NA,NA,NA,NA
"ASV_5195","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Neurospora",NA
"ASV_5203","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Hoehnelomycetaceae","Atractiella","solani"
"ASV_5214","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","bactrocephalum"
"ASV_5236","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae",NA,NA
"ASV_5237","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Pseudorobillarda","phragmitis"
"ASV_5264","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Calvatia","gigantea"
"ASV_5265","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales",NA,NA,NA
"ASV_5266","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae",NA,NA
"ASV_5268","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA
"ASV_5269","Fungi",NA,NA,NA,NA,NA,NA
"ASV_5270","Fungi","Ascomycota","Sordariomycetes","Pleurotheciales","Pleurotheciaceae","Pleurotheciella",NA
"ASV_5272","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"ASV_5273","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"ASV_5274","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Chalara","pseudoaffinis"
"ASV_5275","Fungi","Ascomycota","Sordariomycetes","Conioscyphales","Conioscyphaceae","Conioscypha","bambusicola"
"ASV_5277","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales",NA,NA,NA
"ASV_5278","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","rosae"
"ASV_5279","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","hordei"
"ASV_5280","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","zeylanica"
"ASV_5282","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","pauxilla"
"ASV_5285","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Kochiomyces","dichotomus"
"ASV_5287","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"ASV_5288","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales",NA,NA,NA
"ASV_5290","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae",NA,NA
"ASV_5292","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Pseudocosmospora",NA
"ASV_5295","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",NA
"ASV_5296","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus",NA
"ASV_5297","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys",NA
"ASV_5298","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"ASV_5313","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_5325","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"ASV_5339","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor",NA
"ASV_5340","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","oryzae"
"ASV_5341","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"ASV_5344","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5345","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_5346","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA
"ASV_5347","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","intermedium"
"ASV_5349","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Ramophialophora","humicola"
"ASV_5350","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Schizopora","paradoxa"
"ASV_5352","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_5353","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",NA
"ASV_5354","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium",NA
"ASV_5362","Fungi","Glomeromycota",NA,NA,NA,NA,NA
"ASV_5363","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae",NA,NA
"ASV_5364","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",NA
"ASV_5365","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae",NA,NA
"ASV_5366","Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Ramicandelaber","brevisporus"
"ASV_5367","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"ASV_5369","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium",NA
"ASV_5372","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Striaticonidium","brachysporum"
"ASV_5374","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"ASV_5375","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Kockovaella",NA
"ASV_5376","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor","circinelloides"
"ASV_5379","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Spirosphaera","cupreorufescens"
"ASV_5380","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5383","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae",NA,NA
"ASV_5385","Fungi","Basidiomycota","Microbotryomycetes",NA,NA,NA,NA
"ASV_5386","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",NA
"ASV_5387","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Valsonectria","pulchella"
"ASV_5388","Fungi","Basidiomycota","Exobasidiomycetes","Entylomatales","Entylomatales_fam_Incertae_sedis","Tilletiopsis","washingtonensis"
"ASV_5389","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",NA
"ASV_5390","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_5391","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"ASV_5393","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","pallidospora"
"ASV_5394","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","compressum"
"ASV_5395","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys",NA
"ASV_5396","Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"ASV_5397","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Monocillium","griseo-ochraceum"
"ASV_5398","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"ASV_5421","Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Microdochium",NA
"ASV_5422","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lindgomycetaceae","Clohesyomyces","aquaticus"
"ASV_5423","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","elongata"
"ASV_5424","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV_5431","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_5432","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","compressum"
"ASV_5433","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_5434","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","pye"
"ASV_5435","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","rosea"
"ASV_5436","Fungi","Basidiomycota","Agaricomycetes","Auriculariales",NA,NA,NA
"ASV_5437","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","minuta"
"ASV_5438","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5439","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea",NA
"ASV_5440","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Spirosphaera","cupreorufescens"
"ASV_5441","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Torulaceae","Dendryphion","europaeum"
"ASV_5446","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","sclerotioides"
"ASV_5447","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"ASV_5485","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV_5492","Fungi","Zoopagomycota","Zoopagomycetes","Zoopagales","Piptocephalidaceae","Syncephalis","plumigaleata"
"ASV_5493","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales",NA,NA,NA
"ASV_5494","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","apiense"
"ASV_5495","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Haptocillium","balanoides"
"ASV_5496","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV_5520","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","perpusilla"
"ASV_5521","Fungi","Ascomycota","Sordariomycetes","Conioscyphales","Conioscyphaceae","Conioscypha","bambusicola"
"ASV_5522","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","mosseae"
"ASV_5523","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","pauxilla"
"ASV_5524","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","restricta"
"ASV_5526","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium",NA
"ASV_5527","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Lipomycetaceae","Lipomyces","tetrasporus"
"ASV_5530","Fungi","Basidiobolomycota","Basidiobolomycetes",NA,NA,NA,NA
"ASV_5551","Fungi","Glomeromycota","Paraglomeromycetes",NA,NA,NA,NA
"ASV_5558","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Biappendiculispora",NA
"ASV_5559","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","alpina"
"ASV_5560","Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae",NA,NA
"ASV_5562","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",NA
"ASV_5575","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Devriesia","americana"
"ASV_5585","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Ophiocordyceps","agriotis"
"ASV_5586","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales",NA,NA,NA
"ASV_5588","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"ASV_5590","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5600","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","rosea"
"ASV_5601","Fungi",NA,NA,NA,NA,NA,NA
"ASV_5604","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",NA
"ASV_5614","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Gamsia","simplex"
"ASV_5634","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","adusta"
"ASV_5642","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"ASV_5643","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Paramyrothecium","viridisporum"
"ASV_5645","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5646","Fungi",NA,NA,NA,NA,NA,NA
"ASV_5647","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_5648","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","vermispora"
"ASV_5649","Fungi","Chytridiomycota","Lobulomycetes",NA,NA,NA,NA
"ASV_5651","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Plenodomus",NA
"ASV_5655","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium",NA
"ASV_5656","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylaria","mitrata"
"ASV_5658","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Aquapeziza","globispora"
"ASV_5660","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"ASV_5661","Fungi","Monoblepharomycota",NA,NA,NA,NA,NA
"ASV_5663","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon","pratense"
"ASV_5664","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae","Betamyces",NA
"ASV_5666","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS02",NA,NA,NA
"ASV_5671","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Aquapeziza","globispora"
"ASV_5673","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5693","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","hyalina"
"ASV_5699","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",NA
"ASV_5702","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia",NA
"ASV_5704","Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",NA
"ASV_5705","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","oblectabilis"
"ASV_5706","Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Candelabrum","brocchiatum"
"ASV_5707","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales","Lobulomycetaceae","Clydaea","vesicula"
"ASV_5713","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","flavoviride"
"ASV_5714","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Pseudallescheria","boydii"
"ASV_5715","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,NA
"ASV_5745","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Conoideocrella","tenuis"
"ASV_5746","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","divaricata"
"ASV_5757","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae",NA,NA
"ASV_5769","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"ASV_5773","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","dolichospermus"
"ASV_5774","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","oxysporum"
"ASV_5775","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","tofieldiae"
"ASV_5778","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",NA
"ASV_5780","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae",NA,NA
"ASV_5784","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Calvatia","fragilis"
"ASV_5785","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Ramophialophora","humicola"
"ASV_5786","Fungi","Ascomycota","Dothideomycetes","Microthyriales","Microthyriales_fam_Incertae_sedis","Parazalerion","indica"
"ASV_5787","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus",NA
"ASV_5788","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia",NA
"ASV_5789","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae",NA,NA
"ASV_5790","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiaceae","Erythrobasidium","hasegawianum"
"ASV_5792","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"ASV_5794","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA
"ASV_5807","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",NA
"ASV_5811","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Goffeauzyma","gastrica"
"ASV_5813","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","macrocarpum"
"ASV_5814","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Goffeauzyma","gastrica"
"ASV_5816","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_5817","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5818","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales",NA,NA,NA
"ASV_5831","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales","Lobulomycetaceae",NA,NA
"ASV_5846","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Leptosporomyces","galzinii"
"ASV_5853","Fungi","Basidiomycota","Classiculomycetes","Classiculales","Classiculaceae",NA,NA
"ASV_5854","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"ASV_5862","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","spinosa"
"ASV_5863","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae","Conidiobolus","coronatus"
"ASV_5866","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","irregularis"
"ASV_5868","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Ophiobolus","disseminans"
"ASV_5869","Fungi","Ascomycota","Sordariomycetes","Xylariales","Apiosporaceae","Arthrinium","malaysianum"
"ASV_5870","Fungi","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae","Conidiobolus","coronatus"
"ASV_5872","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",NA
"ASV_5873","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Dactylonectria","macrodidyma"
"ASV_5876","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Massariosphaeria","roumeguerei"
"ASV_5877","Fungi","Chytridiomycota","Lobulomycetes",NA,NA,NA,NA
"ASV_5878","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Trichopeziza","mollissima"
"ASV_5879","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"ASV_5881","Fungi","Ascomycota","Sordariomycetes","Boliniales","Boliniales_fam_Incertae_sedis","Junewangia",NA
"ASV_5882","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","glauca"
"ASV_5883","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Phaeophyscia",NA
"ASV_5886","Fungi","Blastocladiomycota","Blastocladiomycetes","Blastocladiales",NA,NA,NA
"ASV_5887","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma",NA
"ASV_5888","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","indecorata"
"ASV_5889","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","minutissima"
"ASV_5890","Fungi","Basidiomycota","Agaricomycetes","Phallales","Phallaceae","Phallus","rugulosus"
"ASV_5891","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"ASV_5892","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","persicinum"
"ASV_5902","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia","poagena"
"ASV_5903","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","chytrophilum"
"ASV_5904","Fungi","Chytridiomycota","Lobulomycetes","Lobulomycetales","Lobulomycetaceae","Lobulomyces","angularis"
"ASV_5906","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Calonectria","canadensis"
"ASV_5907","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Marasmius","nigrobrunneus"
"ASV_5908","Fungi","Ascomycota",NA,NA,NA,NA,NA
"ASV_5910","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"ASV_5911","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma",NA
"ASV_5913","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Herpotrichia","australis"
"ASV_5918","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Devriesia","pseudoamericana"
"ASV_5919","Fungi","Glomeromycota","Paraglomeromycetes",NA,NA,NA,NA
"ASV_5921","Fungi","Basidiomycota","Classiculomycetes","Classiculales","Classiculaceae",NA,NA
"ASV_5927","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"ASV_5928","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","alpina"
